2017-12-10 19:58:58,156 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-12-10 19:58:58,159 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-12-10 19:58:58,160 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-12-10 19:58:58,161 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-12-10 20:00:36,134 [main] INFO  o.e.m2e.actions.ExecutePomAction - Creating new launch configuration
2017-12-10 20:00:50,779 [Worker-15] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/jeanieherold/maven-crashcourse/projects/words
2017-12-10 20:00:50,836 [Worker-15] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean
2017-12-10 20:00:55,500 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-12-10 20:00:55,528 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-12-10 20:00:55,531 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-12-10 20:00:55,532 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-12-10 20:01:04,866 [Worker-1] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/jeanieherold/maven-crashcourse/projects/words
2017-12-10 20:01:04,870 [Worker-1] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2017-12-10 20:01:13,835 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-12-10 20:01:13,858 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-12-10 20:01:13,859 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-12-10 20:01:13,860 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2017-12-10 20:08:10,517 [Worker-18] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/jeanieherold/maven-crashcourse/projects/words
2017-12-10 20:08:10,537 [Worker-18] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B test
2017-12-10 20:08:19,051 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-12-10 20:08:19,103 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-12-10 20:08:19,107 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-12-10 20:08:19,108 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-12-10 20:10:47,354 [Worker-19] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/jeanieherold/maven-crashcourse/projects/words
2017-12-10 20:10:47,357 [Worker-19] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B tomcat:run
